0,34.185,39.056,51.220,45.827,27.328
1,0,0,0,0,0
2,0,0,0,0,0
3,34.185,39.056,51.220,45.827,27.328
4,34.185,39.056,51.220,45.827,27.328
5,34.185,39.056,51.220,45.827,27.328
