0,13.05591215,14.01886967,12.24346417,14.64498079,15.29393049,12.03101917,12.69682961,14.00176366
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
3,12.96758635,14.82206592,13.06750358,13.17520884,14.93094102,12.21514969,12.6263136,14.13981751
4,12.75134036,14.13899732,13.0057817,13.5053125,14.91090377,12.00381169,13.33509722,13.69117754
5,12.42212482,14.03705591,13.21194151,14.00327158,15.71528867,11.45626914,12.2084062,14.15057888
